"iter_conv","calls_for_pi","last_F_value"
74498,74498,0.0999990665045168
33360,33360,0.0999997592220192
34229,34229,0.0999649263121077
31684,31684,0.0999969512171921
51486,51486,0.0999997641647588
89308,89308,0.0999971354232513
32761,32761,0.0999882996078533
30043,30043,0.099999591125045
20660,20660,0.0999321138870984
26106,26106,0.0999976425885668
21100,21100,0.0999968553539525
43494,43494,0.0999990782459481
37497,37497,0.0999961960620579
15761,15761,0.0999973364743375
17828,17828,0.0999847734588198
20141,20141,0.0999962906149831
49856,49856,0.0999987185398331
26886,26886,0.0999992526974139
28172,28172,0.0999981163506
117958,117958,0.0999991379685676
107483,107483,0.0999997960916382
17333,17333,0.0999979254644344
61700,61700,0.0999940096426681
25956,25956,0.0999882743310779
25076,25076,0.0999619395756421
32007,32007,0.099992831528828
64821,64821,0.0999968445284252
18803,18803,0.0999969988350674
20141,20141,0.099973728374009
95116,95116,0.0999983376048784
99763,99763,0.0999974057187588
37612,37612,0.0999980146088641
39398,39398,0.0999992646084966
75238,75238,0.0999968503937137
35214,35214,0.099999062576037
22650,22650,0.0999974246587274
23021,23021,0.0999918055163541
48440,48440,0.0999803401500468
30691,30691,0.0999964847434288
63578,63578,0.0999997040974334
43834,43834,0.0999956326795476
88662,88662,0.09999800127377
68407,68407,0.0999981430685956
28297,28297,0.0999897906474991
24272,24272,0.0999933525836642
38669,38669,0.0999924263228808
22333,22333,0.099995509722322
26595,26595,0.0999868401716426
45310,45310,0.0999935017065236
8895,8895,0.0999992169190423
