"iter_conv","calls_for_pi","last_F_value"
1674,334800,0.49975020737001
161,32200,0.492073888159049
69,13800,0.453053743774622
69,13800,0.453075998330176
739,147800,0.499071406676675
557,111400,0.496076428060174
1035,207000,0.497540457162465
329,65800,0.489809015421025
2201,440200,0.499131421026129
935,187000,0.498605326085032
915,183000,0.4969089515813
177,35400,0.479718392109691
325,65000,0.494015474380275
827,165400,0.498728292460637
1571,314200,0.498761646146911
515,103000,0.496671185977218
355,71000,0.495678933436658
825,165000,0.496826983069129
317,63400,0.499547584393678
869,173800,0.497755654423561
593,118600,0.499991289638599
95,19000,0.45882143923566
567,113400,0.494338478773098
212,42400,0.499507101887773
105,21000,0.465316341893618
363,72600,0.493286650058894
59,11800,0.324647635651184
165,33000,0.480946109313449
80,16000,0.490367461811463
482,96400,0.499292328888064
255,51000,0.491666075016355
53,10600,0.491447276677117
375,75000,0.491883205701243
455,91000,0.495520184658407
365,73000,0.496661778603579
215,43000,0.487773281162287
321,64200,0.489877054533833
933,186600,0.49801886832771
163,32600,0.494417186048453
891,178200,0.497938224836877
235,47000,0.493646900249827
127,25400,0.459254329233143
355,71000,0.493112783739265
1042,208400,0.49959580244947
511,102200,0.499727331719918
443,88600,0.496513774632777
609,121800,0.497213275015836
369,73800,0.495536258113629
805,161000,0.499502996654241
385,77000,0.49366932023643
