"iter_conv","calls_for_pi","last_F_value"
2801,560200,0.49967612026734
1289,257800,0.496618563253686
2229,445800,0.499965214999855
67,13400,0.398811771166008
435,87000,0.498980151170674
593,118600,0.499331577541668
2079,415800,0.499920952606598
413,82600,0.475810482482031
109,21800,0.481479904568559
365,73000,0.499202986188894
63,12600,0.4956827641967
175,35000,0.484189965839796
573,114600,0.495041291267111
43,8600,0.396895683182675
141,28200,0.46531942673878
623,124600,0.493656330859876
927,185400,0.499633746131619
709,141800,0.493852199091614
219,43800,0.478741212887088
259,51800,0.490931677805096
837,167400,0.491516092787554
1591,318200,0.499384853119348
1403,280600,0.49758905293519
706,141200,0.499906793064113
43,8600,0.267124195548587
741,148200,0.494261330140982
2985,597000,0.499492904495259
179,35800,0.467894031202045
521,104200,0.49779270185608
173,34600,0.495224329469511
431,86200,0.49944289986381
1125,225000,0.498314369279136
1449,289800,0.499651410565894
1093,218600,0.492349755075326
879,175800,0.491047458340132
197,39400,0.458334535948762
165,33000,0.49913369923957
393,78600,0.492714459383461
537,107400,0.496324712917824
431,86200,0.499519234511722
2131,426200,0.498939760260562
185,37000,0.490031485189634
433,86600,0.499635725694713
431,86200,0.495912513931358
69,13800,0.491747839872062
117,23400,0.486460034190005
443,88600,0.493472413698726
607,121400,0.496669665334067
383,76600,0.48919036328176
235,47000,0.49928794026684
