"iter_conv","calls_for_pi","last_F_value"
81,16200,0.218253942391895
74,14800,0.498078598271914
102,20400,0.479701913110253
401,80200,0.499619389890764
88,17600,0.491486880445468
489,97800,0.499293152152034
171,34200,0.488045576001109
2019,403800,0.498278687339148
360,72000,0.498186185424909
403,80600,0.497011998946927
623,124600,0.499897775503903
441,88200,0.491759713191424
975,195000,0.497885681420081
847,169400,0.496577064919902
83,16600,0.47914416735018
935,187000,0.498854896262044
65,13000,0.393518714589489
71,14200,0.484012456112241
1047,209400,0.493159518536051
659,131800,0.499983485318293
378,75600,0.499998014307889
75,15000,0.389158645103427
357,71400,0.496947037892292
261,52200,0.491059679174554
261,52200,0.443801194693093
74,14800,0.458657113262669
367,73400,0.498364118950655
61,12200,0.346993612361293
825,165000,0.498551831506497
493,98600,0.487742534951652
1121,224200,0.4981785654482
183,36600,0.488194174617642
364,72800,0.49893801838489
1917,383400,0.499217220349812
2893,578600,0.499526238481577
153,30600,0.437609733969921
75,15000,0.429563333427805
833,166600,0.49904139971823
679,135800,0.491651775001768
1935,387000,0.498700380276899
496,99200,0.499356994811314
103,20600,0.382906643076798
593,118600,0.485139642260573
2459,491800,0.499855826660723
292,58400,0.497712297979656
867,173400,0.499846983203653
71,14200,0.428195727353977
467,93400,0.482529598103621
731,146200,0.495295396461037
73,14600,0.174219315315468
