"iter_conv","calls_for_pi","last_F_value"
8568,120344,0.199360569551946
7394,98212,0.199820546356914
6485,76345,0.197095963331435
10532,143765,0.19809173423996
14159,189308,0.199997284888256
8110,99427,0.199422024816179
6139,76997,0.199690683266392
7361,102171,0.195452224056096
9860,135109,0.19888344888282
6366,82713,0.199044294320742
8848,110644,0.198192859138962
9858,137103,0.199167417928383
14684,195821,0.199057532604103
6625,81974,0.191903314034246
10248,136495,0.199451473704842
7021,96841,0.199968454733453
8389,112680,0.199579291259543
11705,152423,0.199100781970274
7587,90920,0.199374879971224
8656,106959,0.196044956409466
5213,66590,0.197243707113824
6772,97091,0.199979534179803
6109,83953,0.198679855308704
7260,97579,0.198097818873977
11384,151603,0.199364682669902
7757,100072,0.19998508915983
8223,105029,0.198667317289957
7707,97527,0.19966259197009
7406,95230,0.197544373482631
6363,89197,0.199991195043363
5172,72038,0.198193308455195
6023,97340,0.198961255976554
7782,101594,0.197389151052713
11321,158526,0.198011552066902
6664,79518,0.199997299119007
11650,142887,0.199999578255014
7990,98808,0.199351116421317
9059,114847,0.199581170957041
10299,146027,0.199995144669458
7238,95561,0.197766072347003
8679,115964,0.199986705033197
10657,147383,0.198014071611371
6271,92598,0.198531962957937
8138,113427,0.196720829082634
7724,105029,0.199388012179791
9483,132237,0.197854099419595
7470,117749,0.199586319954645
9067,119845,0.19999037861402
9854,137598,0.19451361014768
7636,105440,0.198538583573024
