"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
27,13500,0.0779442502471772,1,90.0171313005218
43,21500,0.0714998279120822,1,90.0171313005218
21,10500,0.0837805821627551,1,90.0171313005218
31,15500,0.0882395924853218,1,90.0171313005218
25,12500,0.0601657956652514,1,90.0171313005218
25,12500,0.0741711046043292,1,90.0171313005218
24,12000,0.0939640541338087,1,90.0171313005218
21,10500,0.092765202569133,1,90.0171313005218
27,13500,0.0515316145856506,1,90.0171313005218
27,13500,0.0896063580227158,1,90.0171313005218
23,11500,0.0809067156272288,1,90.0171313005218
33,16500,0.0966975195052086,1,90.0171313005218
23,11500,0.0839469265490437,1,90.0171313005218
25,12500,0.0633139588428636,1,90.0171313005218
23,11500,0.0906788652262792,1,90.0171313005218
43,21500,0.0816731078125514,1,90.0171313005218
27,13500,0.0526494480906124,1,90.0171313005218
21,10500,0.0958623762890028,1,90.0171313005218
65,32500,0.0934352134913436,1,90.0171313005218
37,18500,0.0846768909298765,1,90.0171313005218
22,11000,0.0912868515075919,1,90.0171313005218
33,16500,0.0572207489624096,1,90.0171313005218
23,11500,0.0937766956927745,1,90.0171313005218
27,13500,0.0703852349295952,1,90.0171313005218
25,12500,0.0876625389420616,1,90.0171313005218
29,14500,0.0925904395143444,1,90.0171313005218
39,19500,0.0902982505004357,1,90.0171313005218
23,11500,0.0948704704229023,1,90.0171313005218
29,14500,0.0671071126633205,1,90.0171313005218
26,13000,0.0816289852512153,1,90.0171313005218
31,15500,0.0906252262622006,1,90.0171313005218
31,15500,0.0649775596426727,1,90.0171313005218
27,13500,0.0935498501061307,1,90.0171313005218
35,17500,0.0904350211056833,1,90.0171313005218
22,11000,0.0994971963833678,1,90.0171313005218
23,11500,0.0740524348851597,1,90.0171313005218
37,18500,0.080067080333804,1,90.0171313005218
25,12500,0.0767536055317872,1,90.0171313005218
21,10500,0.0793906024917362,1,90.0171313005218
25,12500,0.086894739188759,1,90.0171313005218
27,13500,0.0771433129306191,1,90.0171313005218
23,11500,0.0757243542729148,1,90.0171313005218
21,10500,0.0958987436019324,1,90.0171313005218
27,13500,0.0724147328840434,1,90.0171313005218
23,11500,0.0854208163587747,1,90.0171313005218
27,13500,0.0765587330454404,1,90.0171313005218
39,19500,0.0749774932916296,1,90.0171313005218
27,13500,0.0545351343708618,1,90.0171313005218
23,11500,0.0902824940402137,1,90.0171313005218
51,25500,0.0940041845407496,1,90.0171313005218
