"iter_conv","calls_for_pi","last_F_value"
219,43800,0.485497400599625
5190,1038000,0.499813292669549
31,6200,0.42999045420999
48,9600,0.473785252734306
259,51800,0.498001929882059
3905,781000,0.499764398393405
68,13600,0.477793966763294
280,56000,0.498678679203299
325,65000,0.498093728495276
1452,290400,0.499842390974329
1261,252200,0.498372831090731
477,95400,0.493678319522765
720,144000,0.498740920308978
108,21600,0.495756873359408
435,87000,0.499304966790933
596,119200,0.499583841731003
225,45000,0.498235693059237
474,94800,0.499483508963294
726,145200,0.499106047831081
44,8800,0.482351673235252
137,27400,0.492279382233146
392,78400,0.497930890827859
41,8200,0.496099846093755
49,9800,0.497412579629078
100,20000,0.498363861315178
319,63800,0.498290474344461
694,138800,0.499532214147769
393,78600,0.499856711921657
319,63800,0.498998880283965
414,82800,0.497818680170813
548,109600,0.499885811707635
1273,254600,0.498610815131984
1193,238600,0.499627615337586
34,6800,0.49147924632229
298,59600,0.496711864339734
1951,390200,0.499391084183868
435,87000,0.495795561233777
2047,409400,0.499016470570908
316,63200,0.497420320370281
397,79400,0.493585697720458
933,186600,0.499943203137981
122,24400,0.491003251046514
403,80600,0.496028871114997
95,19000,0.493351717073116
869,173800,0.499463903876874
755,151000,0.497143100619261
1041,208200,0.499450940411781
45,9000,0.399074984621945
225,45000,0.492183974071915
2782,556400,0.499927952909412
