"iter_conv","calls_for_pi","last_F_value"
171383,171383,0.0999970699113744
50675,50675,0.099972571300588
29939,29939,0.0999870555090172
66407,66407,0.0999915344445001
239309,239309,0.0999982537328753
36410,36410,0.0999976308306062
29644,29644,0.09997236514765
63306,63306,0.0999948409263377
70524,70524,0.0999951780123337
25957,25957,0.0999959282476643
65190,65190,0.0999953406589219
65765,65765,0.0999890008868128
193689,193689,0.0999982914446908
95220,95220,0.0999969741952487
71356,71356,0.09997982524188
39029,39029,0.0999972579609495
37814,37814,0.0999794052995679
42970,42970,0.0999700684357837
99020,99020,0.0999919820488614
94882,94882,0.0999988911652995
36884,36884,0.0999973597848004
224666,224666,0.0999961214038118
50002,50002,0.0999880374664655
71358,71358,0.0999921472827338
43502,43502,0.0999988480731602
22326,22326,0.0999942507513122
29547,29547,0.0999845979260077
139872,139872,0.0999964064282751
31481,31481,0.0999982169723698
40891,40891,0.0999924989054788
44220,44220,0.0999915522845372
103955,103955,0.099998979530329
40461,40461,0.0999966537918431
25758,25758,0.0999731179092306
37381,37381,0.0999928538596709
30242,30242,0.0999698300374756
33119,33119,0.0999821996551859
51606,51606,0.0999973376899431
43889,43889,0.0999695407264202
63402,63402,0.0999901146540254
163752,163752,0.0999921552248073
110297,110297,0.0999903749596407
53280,53280,0.0999889894439294
39335,39335,0.0999983150986246
33063,33063,0.0999855950471242
68824,68824,0.0999809284678266
39923,39923,0.0999992626452908
31169,31169,0.0999996389178536
49205,49205,0.0999996067687589
174851,174851,0.0999959600760896
