"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
103,51500,0.094203397815051,0,90.0171313005218
53,26500,0.0965483091986665,0,90.0171313005218
52,26000,0.0829074778283129,0,90.0171313005218
61,30500,0.0927465915245322,0,90.0171313005218
71,35500,0.0576156052754202,0,90.0171313005218
69,34500,0.0778324000378765,0,90.0171313005218
59,29500,0.0946539166848508,0,90.0171313005218
77,38500,0.0860106454051332,0,90.0171313005218
59,29500,0.0870677982770387,0,90.0171313005218
61,30500,0.0713359087773241,0,90.0171313005218
103,51500,0.0948673260375383,0,90.0171313005218
57,28500,0.091257992544338,0,90.0171313005218
57,28500,0.0769811363682792,0,90.0171313005218
53,26500,0.0758514532371602,0,90.0171313005218
55,27500,0.0877376982436367,0,90.0171313005218
61,30500,0.097273999528558,0,90.0171313005218
57,28500,0.0874745342972773,0,90.0171313005218
61,30500,0.0981917196929372,0,90.0171313005218
69,34500,0.0815133989029684,0,90.0171313005218
61,30500,0.091771913171485,0,90.0171313005218
59,29500,0.0877217523116901,0,90.0171313005218
55,27500,0.0985015462295873,0,90.0171313005218
53,26500,0.0758938593930917,0,90.0171313005218
53,26500,0.075326228787065,0,90.0171313005218
65,32500,0.0640034810901877,0,90.0171313005218
99,49500,0.0888186326533659,0,90.0171313005218
71,35500,0.0991378534301294,0,90.0171313005218
59,29500,0.0711869682704933,0,90.0171313005218
75,37500,0.0892632161302462,0,90.0171313005218
57,28500,0.0871789157028361,0,90.0171313005218
59,29500,0.0966195758840627,0,90.0171313005218
77,38500,0.0744704630326931,0,90.0171313005218
55,27500,0.070238974643338,0,90.0171313005218
59,29500,0.0846381892471519,0,90.0171313005218
55,27500,0.0933337371492642,0,90.0171313005218
57,28500,0.0815968510374345,0,90.0171313005218
83,41500,0.0850800735355583,0,90.0171313005218
63,31500,0.0896796331227184,0,90.0171313005218
57,28500,0.0583006993678056,0,90.0171313005218
63,31500,0.0707765303506569,0,90.0171313005218
59,29500,0.0937243015733662,0,90.0171313005218
56,28000,0.0841114320155575,0,90.0171313005218
53,26500,0.0959905628163997,0,90.0171313005218
57,28500,0.0830521937150947,0,90.0171313005218
63,31500,0.0513298543832477,0,90.0171313005218
61,30500,0.0881568728830231,0,90.0171313005218
61,30500,0.0957278921504907,0,90.0171313005218
59,29500,0.0434476392731437,0,90.0171313005218
55,27500,0.0895441980090341,0,90.0171313005218
69,34500,0.0415452100485726,0,90.0171313005218
