"iter_conv","calls_for_pi","last_F_value"
6037,1207400,0.499655158476709
637,127400,0.498011325318118
165,33000,0.494093874555197
366,73200,0.499869672471838
239,47800,0.499925074689262
79,15800,0.470036254258322
953,190600,0.498039318214777
1013,202600,0.496489362080746
171,34200,0.496625638750888
929,185800,0.49785768363948
3599,719800,0.499377299172779
143,28600,0.41266296937629
405,81000,0.499752397389026
157,31400,0.489094684873908
283,56600,0.482078273035918
1334,266800,0.499921450873114
159,31800,0.48427258907732
497,99400,0.499671141770743
683,136600,0.491816548464769
507,101400,0.49488674971908
915,183000,0.496827322319376
357,71400,0.497442199039256
329,65800,0.491746899293468
279,55800,0.490936703214508
321,64200,0.470738843862327
327,65400,0.466606163246254
83,16600,0.233093602368024
83,16600,0.475475190104026
794,158800,0.499110552355141
371,74200,0.495951541989794
233,46600,0.49580443460374
82,16400,0.476753637474002
767,153400,0.498270653210957
1135,227000,0.49962023902395
64,12800,0.431418415877273
612,122400,0.499762628012679
433,86600,0.47683915580815
803,160600,0.496494571663126
1570,314000,0.499955537724035
155,31000,0.415232631415034
275,55000,0.499089542307915
153,30600,0.450767651260384
95,19000,0.487201998840462
773,154600,0.497465930154584
1835,367000,0.499046480255192
6523,1304600,0.49977314106428
2020,404000,0.499787212829608
429,85800,0.491699797520146
93,18600,0.166126509684922
167,33400,0.415702885059574
