"iter_conv","calls_for_pi","last_F_value"
375,75000,0.499507192084864
638,127600,0.499992423240083
1865,373000,0.495971302398104
43,8600,0.294173516249909
651,130200,0.495468427007819
87,17400,0.468264591395353
87,17400,0.414270674248348
1577,315400,0.499896020648212
629,125800,0.496716996366907
307,61400,0.498650292942771
359,71800,0.497139635132485
93,18600,0.487146352478486
545,109000,0.497920990717831
211,42200,0.493281083120966
421,84200,0.484205783819426
711,142200,0.499547575942152
601,120200,0.494876073738897
310,62000,0.498932920509184
4527,905400,0.499357275319279
46,9200,0.489104291901534
231,46200,0.489552314867703
159,31800,0.496690452516375
2027,405400,0.498599266918994
113,22600,0.448988002140701
87,17400,0.481111364867673
411,82200,0.499661887538638
329,65800,0.474419168683639
283,56600,0.490215275852031
481,96200,0.475776651173598
195,39000,0.467153909022415
1407,281400,0.499511552070712
63,12600,0.491366302187141
369,73800,0.486204114536698
41,8200,0.476260821456692
213,42600,0.469349378926179
119,23800,0.498648761510636
85,17000,0.468763367412194
459,91800,0.498559884122644
911,182200,0.499550100508048
693,138600,0.49221400991073
175,35000,0.487112539933678
175,35000,0.476107568896209
613,122600,0.4944809486972
435,87000,0.485612699850473
609,121800,0.490069431063095
39,7800,0.438609366875924
1181,236200,0.487356415099478
9285,1857000,0.499312338808225
49,9800,0.426513847789861
227,45400,0.483888742782853
