"iter_conv","calls_for_pi","last_F_value"
2152,32092,0.152898793447829
1804,25756,0.117076967021128
1946,29391,0.182101245384446
1929,28376,0.126503573153872
1875,26326,0.108850912108066
2105,29051,0.122331337289564
2096,27545,0.121729832190944
2111,24067,0.157389659809694
2106,25060,0.110300855648445
2011,24965,0.17108958214829
2165,26616,0.186253254745749
1872,26323,0.11937513708098
2011,30953,0.124829039770703
1868,29313,0.137464253633703
2183,22143,0.175320911056982
1973,21933,0.169302295415895
1840,32778,0.13572685251201
2047,28993,0.123887873999488
2196,29641,0.191512373086616
2216,32156,0.139916620458288
2700,27151,0.173400744128866
1904,30347,0.164526905176977
2063,26514,0.170859948345614
1890,26341,0.140754633039147
1885,22843,0.107225305885394
1876,29321,0.129464191913497
2021,23478,0.111853902390361
1828,27277,0.124395488264507
2053,25007,0.114188462048045
1857,26807,0.109406277828325
2358,26809,0.112615026424768
2422,30366,0.112388655397945
1848,26299,0.116976226177646
1909,24364,0.182132537557522
1828,21289,0.191809725046278
2260,27210,0.117571204587527
2220,26671,0.106193878484102
2018,21978,0.155254110470392
1912,22371,0.176786897860975
2014,25966,0.125470070083381
1959,25911,0.119619799265602
2131,22590,0.159645529189642
1898,18864,0.198388733937867
1866,27315,0.144932896110206
1990,24944,0.115616685037391
2236,20699,0.176655245209002
2032,24986,0.114628021981808
1667,29611,0.135026165691548
1978,19942,0.199608724948724
2000,30942,0.173604380843148
