"iter_conv","calls_for_pi","last_F_value"
66,33000,0.0985883689873403
73,36500,0.092432820323501
69,34500,0.0917642088390195
69,34500,0.0917642088390195
69,34500,0.0917642088390195
66,33000,0.0985883689873403
101,50500,0.0944258816175634
85,42500,0.0990567114183933
71,35500,0.0922873246984208
95,47500,0.0979169080329419
69,34500,0.0917642088390195
71,35500,0.0939834786896396
69,34500,0.0906769571427183
66,33000,0.0985883689873403
66,33000,0.0985883689873403
79,39500,0.0957708315527807
69,34500,0.0917642088390195
115,57500,0.0999946384993104
77,38500,0.0898575222952008
66,33000,0.0985883689873403
74,37000,0.0993645590636874
66,33000,0.0985883689873403
69,34500,0.0982399891251682
77,38500,0.0986380909791513
77,38500,0.0944788235293645
71,35500,0.0929350014803938
69,34500,0.0917642088390195
73,36500,0.091385044425794
69,34500,0.0917642088390195
71,35500,0.095181406232264
73,36500,0.0967616368889727
69,34500,0.0917642088390195
73,36500,0.091385044425794
77,38500,0.0995680903836256
66,33000,0.0985883689873403
87,43500,0.0999952363163139
71,35500,0.09710484701537
75,37500,0.0925211123297192
69,34500,0.0908720900140717
69,34500,0.0917642088390195
77,38500,0.0995680903836256
73,36500,0.091385044425794
66,33000,0.0985883689873403
75,37500,0.0927061764951198
83,41500,0.0898356335876253
83,41500,0.0983238094650547
69,34500,0.0917642088390195
69,34500,0.0917642088390195
69,34500,0.0998161136601676
77,38500,0.0986380909791513
