"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
44,22000,0.0818012650807605,0,894287.396112519
43,21500,0.0848115000617943,0,894287.396112519
30,15000,0.0789249202690106,0,894287.396112519
81,40500,0.0949919360579414,0,894287.396112519
61,30500,0.0996070694614935,0,894287.396112519
41,20500,0.0993935318401292,0,894287.396112519
38,19000,0.0997271539437812,0,894287.396112519
89,44500,0.0855569344999021,0,894287.396112519
35,17500,0.089908674389181,0,894287.396112519
27,13500,0.0904763512029723,0,894287.396112519
79,39500,0.0961517496646897,0,894287.396112519
41,20500,0.0596691342395716,0,894287.396112519
36,18000,0.0707600479858137,0,894287.396112519
37,18500,0.0612834264438611,0,894287.396112519
109,54500,0.0932549542247398,0,894287.396112519
39,19500,0.0941822406468675,0,894287.396112519
41,20500,0.060155812141452,0,894287.396112519
27,13500,0.0975428665598714,0,894287.396112519
28,14000,0.0986117225012858,0,894287.396112519
57,28500,0.0838487287395344,0,894287.396112519
39,19500,0.0998339979272041,0,894287.396112519
31,15500,0.0920153929784916,0,894287.396112519
30,15000,0.0954919823530775,0,894287.396112519
33,16500,0.0926739320386032,0,894287.396112519
33,16500,0.0535772405477338,0,894287.396112519
35,17500,0.091394055851395,0,894287.396112519
38,19000,0.0819827289077767,0,894287.396112519
115,57500,0.0901321179216517,0,894287.396112519
37,18500,0.0810810009161438,0,894287.396112519
71,35500,0.0553994816619081,0,894287.396112519
80,40000,0.0797478176476972,0,894287.396112519
29,14500,0.0661673137240978,0,894287.396112519
101,50500,0.0833656608604511,0,894287.396112519
38,19000,0.0834038910514142,0,894287.396112519
121,60500,0.0994511305217668,0,894287.396112519
34,17000,0.0842193555795574,0,894287.396112519
57,28500,0.0979031538182572,0,894287.396112519
36,18000,0.0770383589878636,0,894287.396112519
39,19500,0.0922509005421624,0,894287.396112519
32,16000,0.0998941991167477,0,894287.396112519
32,16000,0.0882162009579101,0,894287.396112519
38,19000,0.0991943035954389,0,894287.396112519
55,27500,0.083938655069068,0,894287.396112519
47,23500,0.0933278621154429,0,894287.396112519
59,29500,0.0843646932382863,0,894287.396112519
42,21000,0.0848372910245648,0,894287.396112519
59,29500,0.0881790437511314,0,894287.396112519
37,18500,0.0658644804964465,0,894287.396112519
35,17500,0.0984970000286739,0,894287.396112519
89,44500,0.0985105961341646,0,894287.396112519
