"iter_conv","calls_for_pi","last_F_value"
5538,1102062,0.199998344728554
5269,1048531,0.199964074354079
5343,1063257,0.199998376551395
6268,1247332,0.199959907721427
5269,1048531,0.199964074354079
5667,1127733,0.199952756972721
5189,1032611,0.199964659559194
5334,1061466,0.199967007648252
5279,1050521,0.199964002450562
5294,1053506,0.199994204853059
5186,1032014,0.19999260221214
5294,1053506,0.199994204853059
5279,1050521,0.199964002450562
5294,1053506,0.199994204853059
5911,1176289,0.199964280173597
5842,1162558,0.19997094065046
5448,1084152,0.199999537926372
5285,1051715,0.199962538008282
5167,1028233,0.199967225348928
5369,1068431,0.19996336737202
5836,1161364,0.199956627244595
5458,1086142,0.199999403405596
5704,1135096,0.199984745025895
5309,1056491,0.199963788365255
5448,1084152,0.199999537926372
5219,1038581,0.199964438004843
5461,1086739,0.19999316716901
6330,1259670,0.199991059709862
6769,1347031,0.19995703226806
5914,1176886,0.199979108581876
5528,1100072,0.199965038116004
6362,1266038,0.199956196310323
5410,1076590,0.199968282861652
5196,1034004,0.19998562541341
5239,1042561,0.199964291711591
5206,1035994,0.199978675417595
5343,1063257,0.199998376551395
5334,1061466,0.199967007648252
5566,1107634,0.199999233915814
5452,1084948,0.199965834435522
5347,1064053,0.199991236980724
5219,1038581,0.199964438004844
5304,1055496,0.199987367094272
5316,1057884,0.199972872639799
5496,1093704,0.199984523409347
5325,1059675,0.19998698358525
5435,1081565,0.199971003640067
5299,1054501,0.199963859457683
5249,1044551,0.199964218983025
5648,1123952,0.199982461647201
