"iter_conv","calls_for_pi","last_F_value"
101,20200,0.473594097113737
1085,217000,0.499484381261202
219,43800,0.498452385689165
123,24600,0.469946669677135
2665,533000,0.498977520330262
441,88200,0.495861419822742
89,17800,0.47711625669084
383,76600,0.492775862491754
177,35400,0.490302463493037
651,130200,0.498349148041331
81,16200,0.494732568983923
165,33000,0.489861792898259
368,73600,0.499656488615409
1137,227400,0.499103206597984
335,67000,0.496782655408027
131,26200,0.474075510567721
141,28200,0.47978880397922
229,45800,0.488072388944832
513,102600,0.494705512470492
571,114200,0.496104371495667
151,30200,0.488121426776396
265,53000,0.488296924221074
155,31000,0.497744697564377
539,107800,0.497762257364869
223,44600,0.496408368091112
261,52200,0.495720015472884
439,87800,0.496123971508595
382,76400,0.499893843086892
756,151200,0.499992856111631
247,49400,0.494544981537686
617,123400,0.497960536113749
1595,319000,0.499748827584615
579,115800,0.499304718856848
1013,202600,0.498859807757865
595,119000,0.495850744213022
257,51400,0.491395334575023
193,38600,0.487832819621002
107,21400,0.493319922691031
525,105000,0.494611279192872
313,62600,0.49633993580201
4547,909400,0.499491712652709
873,174600,0.497619138189532
294,58800,0.49975361131368
49,9800,0.396901995170698
25,5000,0.400742659982118
223,44600,0.489476894442079
611,122200,0.495664670987714
1519,303800,0.498735612605283
289,57800,0.489936293307943
605,121000,0.498545062908566
