"iter_conv","calls_for_pi","last_F_value","iteration_K","final_K"
487,243500,0.0979430677716797,1,20.0855369231877
249,124500,0.0923496022964642,1,20.0855369231877
208,104000,0.098737288261499,1,20.0855369231877
310,155000,0.0886795973631297,1,20.0855369231877
2398,1199000,0.0996432517820719,1,20.0855369231877
623,311500,0.0987823768269847,1,20.0855369231877
430,215000,0.0997776829960364,1,20.0855369231877
204,102000,0.0996653812833166,1,20.0855369231877
1350,675000,0.0997195349962721,1,20.0855369231877
172,86000,0.096167882077036,1,20.0855369231877
334,167000,0.0995976704871328,1,20.0855369231877
419,209500,0.0995132677009749,1,20.0855369231877
755,377500,0.0995235120957204,1,20.0855369231877
137,68500,0.0928839960635223,1,20.0855369231877
527,263500,0.0990964446707604,1,20.0855369231877
332,166000,0.0969421359089194,1,20.0855369231877
119,59500,0.0962173574582884,1,20.0855369231877
75,37500,0.0834434917715334,1,20.0855369231877
508,254000,0.0970649951766574,1,20.0855369231877
1367,683500,0.0996956354590464,1,20.0855369231877
397,198500,0.0986564674251113,1,20.0855369231877
114,57000,0.0995880830815863,1,20.0855369231877
214,107000,0.0983858268296021,1,20.0855369231877
236,118000,0.0981873711023669,1,20.0855369231877
148,74000,0.0723122751727018,1,20.0855369231877
233,116500,0.0991627477238538,1,20.0855369231877
153,76500,0.0980407328348525,1,20.0855369231877
811,405500,0.0985038956648341,1,20.0855369231877
504,252000,0.0978633856608245,1,20.0855369231877
392,196000,0.099562338542613,1,20.0855369231877
119,59500,0.0990260305598182,1,20.0855369231877
275,137500,0.0994148551280491,1,20.0855369231877
335,167500,0.0845902378939978,1,20.0855369231877
722,361000,0.0998798866586703,1,20.0855369231877
337,168500,0.0933536713073737,1,20.0855369231877
161,80500,0.0960459248291313,1,20.0855369231877
123,61500,0.0998005964941468,1,20.0855369231877
789,394500,0.098433730021176,1,20.0855369231877
221,110500,0.0976813189557288,1,20.0855369231877
193,96500,0.091554436925104,1,20.0855369231877
278,139000,0.0851378523291815,1,20.0855369231877
292,146000,0.0991807823837183,1,20.0855369231877
399,199500,0.0994065501110766,1,20.0855369231877
147,73500,0.0938560404400648,1,20.0855369231877
509,254500,0.0998945156065259,1,20.0855369231877
293,146500,0.0920502563287686,1,20.0855369231877
190,95000,0.0963239250352736,1,20.0855369231877
204,102000,0.0989840671625404,1,20.0855369231877
369,184500,0.0989499790200119,1,20.0855369231877
532,266000,0.098556871003256,1,20.0855369231877
