"iter_conv","calls_for_pi","last_F_value"
43660,43660,0.19997254053544
53243,53243,0.199994201436017
33834,33834,0.199979775235344
41554,41554,0.199998135181495
43772,43772,0.199999947661609
66488,66488,0.199996867830159
44978,44978,0.199996288537218
30306,30306,0.199999348519776
27301,27301,0.199996051381264
48618,48618,0.199998402297501
39627,39627,0.199992044443279
33341,33341,0.1999951909196
32338,32338,0.199990809020477
51128,51128,0.199997198477998
44652,44652,0.199977743124351
29232,29232,0.199987124689695
38132,38132,0.19997658887974
32741,32741,0.199969065126484
30731,30731,0.199986354601977
42271,42271,0.199996344349729
30225,30225,0.199999466423854
38823,38823,0.199999061445807
32115,32115,0.199996527145974
34352,34352,0.199992597382055
37032,37032,0.199969831893887
29350,29350,0.199994906828212
53745,53745,0.199996576742187
96915,96915,0.19999969664649
31357,31357,0.199995449505392
51685,51685,0.199996838524316
32768,32768,0.199995368491063
40977,40977,0.19999882659352
31701,31701,0.199997412492984
36866,36866,0.199997547687198
49556,49556,0.199988214402473
47681,47681,0.199999861497528
32243,32243,0.199999037759186
30688,30688,0.199995887268787
33793,33793,0.199979093030955
37251,37251,0.199993184385105
24198,24198,0.199991141744506
76657,76657,0.199996075277413
43711,43711,0.19999761458382
32620,32620,0.199999515231559
57223,57223,0.19999398486068
41709,41709,0.199981850091291
39017,39017,0.199995221492593
34079,34079,0.199996109999748
33746,33746,0.199984860278662
31602,31602,0.199997544253838
