"iter_conv","calls_for_pi","last_F_value"
177,88500,0.0949686955303846
282,141000,0.09889698423321
224,112000,0.098133298147712
501,250500,0.0996561618312757
160,80000,0.0973048610048659
125,62500,0.0945652415141294
375,187500,0.098117995447701
130,65000,0.0971833157677503
402,201000,0.0998633737884627
91,45500,0.0989548293816976
631,315500,0.0994139526131653
86,43000,0.0967424786641747
379,189500,0.0998558917355041
378,189000,0.0992757524338322
82,41000,0.0983513019176109
110,55000,0.0980906228679752
142,71000,0.0942979670949622
163,81500,0.0997629089479021
708,354000,0.0992450251324616
130,65000,0.0955987031887868
214,107000,0.0962247243809687
79,39500,0.098229684504893
426,213000,0.0983739948879116
185,92500,0.0979519316979156
559,279500,0.0993917922539521
159,79500,0.0993764357865567
96,48000,0.0922998914783594
595,297500,0.0972105066704452
138,69000,0.0998123547158994
307,153500,0.0977320413973478
315,157500,0.0994921901044306
195,97500,0.0991375320564863
308,154000,0.0970455868365505
155,77500,0.0977895068594823
88,44000,0.0886330343462442
182,91000,0.0999469201538787
76,38000,0.0992984305533002
108,54000,0.0949792423422464
542,271000,0.0990538445305424
129,64500,0.0971557026338481
261,130500,0.0983702883535074
189,94500,0.0994095268208332
1544,772000,0.0997112710554969
111,55500,0.0988994214709556
169,84500,0.0912440921691971
315,157500,0.0998036900900553
251,125500,0.099186529713893
483,241500,0.0989390964092384
156,78000,0.0972979653192766
125,62500,0.0966976476871743
