"iter_conv","calls_for_pi","last_F_value"
2613,104520,0.499508588388736
599,23960,0.498229643254127
868,34720,0.497197331436591
217,8680,0.48936129014614
1697,67880,0.498367988160414
653,26120,0.499350016570754
683,27320,0.498404425244826
91,3640,0.497662783874503
571,22840,0.494853554004258
7421,296840,0.49977539950287
193,7720,0.498049553547869
1783,71320,0.499599673055067
5079,203160,0.499597727968979
547,21880,0.495792456219604
3317,132680,0.49956783604313
4823,192920,0.499422883107158
1517,60680,0.499973528017129
3537,141480,0.49964683266054
325,13000,0.492007973202036
1203,48120,0.497962605547893
12021,480840,0.499934641689197
1929,77160,0.499614654040573
257,10280,0.496528184635726
2927,117080,0.499983719779947
1641,65640,0.499357393528937
161,6440,0.493070214507989
4225,169000,0.499973584331975
731,29240,0.499169845006856
743,29720,0.496309314162628
109,4360,0.468374299224422
3475,139000,0.499755177766601
4125,165000,0.499930007842826
2917,116680,0.499369455603365
313,12520,0.498387698935874
3619,144760,0.499435318293168
565,22600,0.49867164280501
851,34040,0.497984725773568
191,7640,0.49103725704903
1027,41080,0.499386878548036
2817,112680,0.499576105832379
3268,130720,0.499947055376933
971,38840,0.497702396295776
2801,112040,0.499498165502553
2655,106200,0.499058334764907
247,9880,0.493992600924726
413,16520,0.499141046642669
1537,61480,0.499366577485171
235,9400,0.498412211146228
781,31240,0.497568619437817
619,24760,0.496757341835505
